Ticket,OrderType,OrderSymbol,OrderLots,OrderOpenTime,OrderOpenPrice,OrderCloseTime,OrderClosePrice,OrderProfitInPips,OrderCommission,OrderSwap,OrderProfit,TradeProfit,OrderMagicNumber,OrderComment,OrderCommentShort
63833,BUY,GOLD,0.04,2023.11.08 09:21,1965.77,2023.11.08 10:14,1968.81,30.4,0,0,1832,1832,300,300pips_buy_4,30
63835,BUY,GOLD,0.04,2023.11.08 09:21,1965.77,2023.11.08 09:25,1966.84,10.7,0,0,645,645,100,100pips_buy_4,10
63898,BUY,GOLD,0.01,2023.11.08 09:25,1967.19,2023.11.08 09:35,1968.27,10.8,0,0,163,163,100,100pips_buy_1,10
63901,SELL,GOLD,0.02,2023.11.08 09:25,1966.97,2023.11.08 11:56,1966.06,9.1,0,0,274,274,200,200pips_sell_2,20
63910,SELL,GOLD,0.02,2023.11.08 09:25,1967.14,2023.11.08 11:14,1967.2,-0.6,0,0,-18,-18,100,100pips_sell_2,10
64093,SELL,GOLD,0.03,2023.11.08 09:33,1967.99,2023.11.08 11:56,1965.99,20,0,0,904,904,200,200pips_sell_3,20
64142,SELL,GOLD,0.03,2023.11.08 09:35,1968.16,2023.11.08 11:14,1967.18,9.800000000000001,0,0,443,443,100,100pips_sell_3,10
64150,BUY,GOLD,0.01,2023.11.08 09:35,1968.68,2023.11.08 10:14,1968.68,0,0,0,0,0,100,100pips_buy_1,10
64418,BUY,GOLD,0.02,2023.11.08 09:54,1967.67,2023.11.08 10:14,1968.68,10.1,0,0,304,304,100,100pips_buy_2,10
64534,BUY,GOLD,0.01,2023.11.08 10:06,1968.88,2023.11.08 12:52,1962.2,-66.8,0,0,-1007,-1007,200,200pips_buy_1,20
64617,BUY,GOLD,0.02,2023.11.08 10:11,1967.85,2023.11.08 12:52,1962.18,-56.7,0,0,-1709,-1709,200,200pips_buy_2,20
64703,BUY,GOLD,0.01,2023.11.08 10:14,1969.06,2023.11.08 12:52,1961.74,-73.2,0,0,-1103,-1103,100,100pips_buy_1,10
64731,BUY,GOLD,0.01,2023.11.08 10:14,1969.26,2023.11.08 13:11,1963.65,-56.1,0,0,-846,-846,300,300pips_buy_1,30
64779,BUY,GOLD,0.02,2023.11.08 10:17,1968.21,2023.11.08 13:11,1963.65,-45.6,0,0,-1375,-1375,300,300pips_buy_2,30
64799,BUY,GOLD,0.02,2023.11.08 10:18,1968.05,2023.11.08 12:52,1961.74,-63.1,0,0,-1902,-1902,100,100pips_buy_2,10
65531,BUY,GOLD,0.03,2023.11.08 11:11,1967.21,2023.11.08 13:11,1963.65,-35.6,0,0,-1610,-1610,300,300pips_buy_3,30
65657,SELL,GOLD,0.01,2023.11.08 11:14,1966.71,2023.11.08 11:30,1966.58,1.3,0,0,20,20,100,100pips_sell_1,10
65744,BUY,GOLD,0.03,2023.11.08 11:16,1967.06,2023.11.08 12:52,1961.74,-53.2,0,0,-2406,-2406,100,100pips_buy_3,10
65806,BUY,GOLD,0.03,2023.11.08 11:19,1966.49,2023.11.08 12:52,1962.2,-42.9,0,0,-1940,-1940,200,200pips_buy_3,20
65908,BUY,GOLD,0.04,2023.11.08 11:19,1966.2,2023.11.08 13:11,1963.65,-25.5,0,0,-1538,-1538,300,300pips_buy_4,30
66055,SELL,GOLD,0.02,2023.11.08 11:24,1967.74,2023.11.08 11:30,1966.49,12.5,0,0,377,377,100,100pips_sell_2,10
66129,SELL,GOLD,0.01,2023.11.08 11:30,1966.29,2023.11.08 12:00,1965.28,10.1,0,0,152,152,100,100pips_sell_1,10
66335,BUY,GOLD,0.04,2023.11.08 11:56,1966.06,2023.11.08 12:52,1961.73,-43.3,0,0,-2611,-2611,100,100pips_buy_4,10
66353,SELL,GOLD,0.01,2023.11.08 11:56,1965.77,2023.11.08 12:13,1963.74,20.3,0,0,306,306,200,200pips_sell_1,20
66503,BUY,GOLD,0.04,2023.11.08 12:00,1965.47,2023.11.08 12:52,1962.12,-33.5,0,0,-2020,-2020,200,200pips_buy_4,20
66529,SELL,GOLD,0.01,2023.11.08 12:00,1964.93,2023.11.08 12:08,1963.8,11.3,0,0,170,170,100,100pips_sell_1,10
66586,BUY,GOLD,0.05,2023.11.08 12:01,1964.93,2023.11.08 13:11,1963.65,-12.8,0,0,-965,-965,300,300pips_buy_5,30
66587,BUY,GOLD,0.05,2023.11.08 12:01,1964.93,2023.11.08 12:52,1961.74,-31.9,0,0,-2404,-2404,100,100pips_buy_5,10
66588,BUY,GOLD,0.04,2023.11.08 12:01,1964.93,2023.11.08 15:09,1965.72,7.9,0,0,477,477,500,500pips_buy_4,50
66589,BUY,GOLD,0.03,2023.11.08 12:01,1964.91,2023.11.08 13:34,1964.63,-2.8,0,0,-127,-127,400,400pips_buy_3,40
66599,SELL,GOLD,0.01,2023.11.08 12:01,1964.56,2023.11.08 12:27,1961.53,30.3,0,0,457,457,300,300pips_sell_1,30
66631,SELL,GOLD,0.01,2023.11.08 12:02,1964.42,2023.11.08 12:31,1960.29,41.3,0,0,623,623,400,400pips_sell_1,40
66675,BUY,GOLD,0.05,2023.11.08 12:02,1963.96,2023.11.08 12:52,1962.05,-19.1,0,0,-1440,-1440,200,200pips_buy_5,20
66815,BUY,GOLD,0.06,2023.11.08 12:08,1963.84,2023.11.08 12:52,1961.73,-21.1,0,0,-1908,-1908,100,100pips_buy_6,10
66816,BUY,GOLD,0.06,2023.11.08 12:08,1963.84,2023.11.08 13:11,1963.64,-2,0,0,-181,-181,300,300pips_buy_6,30
66817,BUY,GOLD,0.04,2023.11.08 12:08,1963.84,2023.11.08 13:34,1964.64,8,0,0,482,482,400,400pips_buy_4,40
66818,BUY,GOLD,0.05,2023.11.08 12:08,1963.84,2023.11.08 15:09,1965.68,18.4,0,0,1388,1388,500,500pips_buy_5,50
66820,SELL,GOLD,0.01,2023.11.08 12:08,1963.48,2023.11.08 12:20,1962.46,10.2,0,0,154,154,100,100pips_sell_1,10
66880,SELL,GOLD,0.01,2023.11.08 12:14,1963.41,2023.11.08 12:27,1961.36,20.5,0,0,309,309,200,200pips_sell_1,20
66949,SELL,GOLD,0.01,2023.11.08 12:14,1963,2023.11.08 16:33,1961.09,19.1,0,0,288,288,500,500pips_sell_1,50
67050,BUY,GOLD,0.06,2023.11.08 12:15,1962.95,2023.11.08 12:52,1962.05,-9,0,0,-814,-814,200,200pips_buy_6,20
67124,BUY,GOLD,0.07,2023.11.08 12:19,1962.8,2023.11.08 12:52,1961.71,-10.9,0,0,-1150,-1150,100,100pips_buy_7,10
67125,BUY,GOLD,0.05,2023.11.08 12:19,1962.8,2023.11.08 13:34,1964.64,18.4,0,0,1386,1386,400,400pips_buy_5,40
67126,BUY,GOLD,0.06,2023.11.08 12:19,1962.8,2023.11.08 15:09,1965.68,28.8,0,0,2607,2607,500,500pips_buy_6,50
67127,BUY,GOLD,0.07,2023.11.08 12:19,1962.8,2023.11.08 13:11,1963.65,8.5,0,0,897,897,300,300pips_buy_7,30
67195,SELL,GOLD,0.01,2023.11.08 12:20,1962.15,2023.11.08 12:27,1961.12,10.3,0,0,155,155,100,100pips_sell_1,10
67373,BUY,GOLD,0.07,2023.11.08 12:27,1961.9,2023.11.08 12:52,1962.04,1.4,0,0,148,148,200,200pips_buy_7,20
67395,BUY,GOLD,0.08,2023.11.08 12:27,1961.67,2023.11.08 12:52,1961.66,-0.1,0,0,-12,-12,100,100pips_buy_8,10
67396,BUY,GOLD,0.08,2023.11.08 12:27,1961.67,2023.11.08 13:11,1963.65,19.8,0,0,2388,2388,300,300pips_buy_8,30
67398,BUY,GOLD,0.06,2023.11.08 12:27,1961.67,2023.11.08 13:34,1964.65,29.8,0,0,2695,2695,400,400pips_buy_6,40
67400,BUY,GOLD,0.07,2023.11.08 12:27,1961.67,2023.11.08 15:09,1965.75,40.8,0,0,4308,4308,500,500pips_buy_7,50
67435,SELL,GOLD,0.01,2023.11.08 12:27,1961.23,2023.11.08 15:24,1963.51,-22.8,0,0,-344,-344,300,300pips_sell_1,30
67461,SELL,GOLD,0.01,2023.11.08 12:27,1961.14,2023.11.08 14:17,1962.35,-12.1,0,0,-182,-182,200,200pips_sell_1,20
67509,SELL,GOLD,0.01,2023.11.08 12:27,1960.66,2023.11.08 14:02,1963.74,-30.8,0,0,-464,-464,100,100pips_sell_1,10
67568,BUY,GOLD,0.08,2023.11.08 12:28,1960.95,2023.11.08 12:52,1962.01,10.6,0,0,1278,1278,200,200pips_buy_8,20
67608,BUY,GOLD,0.09,2023.11.08 12:29,1960.64,2023.11.08 12:52,1961.66,10.2,0,0,1384,1384,100,100pips_buy_9,10
67609,BUY,GOLD,0.09,2023.11.08 12:29,1960.64,2023.11.08 13:11,1963.67,30.3,0,0,4111,4111,300,300pips_buy_9,30
67610,BUY,GOLD,0.07,2023.11.08 12:29,1960.63,2023.11.08 13:34,1964.65,40.2,0,0,4241,4241,400,400pips_buy_7,40
67612,BUY,GOLD,0.08,2023.11.08 12:29,1960.63,2023.11.08 15:09,1965.98,53.5,0,0,6456,6456,500,500pips_buy_8,50
67707,SELL,GOLD,0.01,2023.11.08 12:31,1959.97,2023.11.08 16:30,1962.01,-20.4,0,0,-308,-308,400,400pips_sell_1,40
67753,BUY,GOLD,0.09,2023.11.08 12:31,1959.96,2023.11.08 12:52,1962.03,20.7,0,0,2808,2808,200,200pips_buy_9,20
67966,SELL,GOLD,0.02,2023.11.08 12:39,1961.01,2023.11.08 16:30,1962.01,-10,0,0,-302,-302,400,400pips_sell_2,40
68121,BUY,GOLD,0.01,2023.11.08 12:52,1962.04,2023.11.08 13:10,1963.11,10.7,0,0,161,161,100,100pips_buy_1,10
68122,SELL,GOLD,0.02,2023.11.08 12:52,1961.74,2023.11.08 14:02,1963.73,-19.9,0,0,-600,-600,100,100pips_sell_2,10
68163,SELL,GOLD,0.03,2023.11.08 12:52,1962.01,2023.11.08 16:30,1962.01,0,0,0,0,0,400,400pips_sell_3,40
68171,BUY,GOLD,0.01,2023.11.08 12:52,1962.46,2023.11.08 13:30,1964.53,20.7,0,0,312,312,200,200pips_buy_1,20
68172,SELL,GOLD,0.02,2023.11.08 12:52,1962.17,2023.11.08 14:17,1962.34,-1.7,0,0,-51,-51,200,200pips_sell_2,20
68175,SELL,GOLD,0.02,2023.11.08 12:52,1962.28,2023.11.08 15:24,1963.52,-12.4,0,0,-374,-374,300,300pips_sell_2,30
68429,SELL,GOLD,0.03,2023.11.08 13:08,1962.8,2023.11.08 14:02,1963.73,-9.300000000000001,0,0,-421,-421,100,100pips_sell_3,10
68499,SELL,GOLD,0.04,2023.11.08 13:10,1963.11,2023.11.08 16:30,1962.06,10.5,0,0,634,634,400,400pips_sell_4,40
68501,BUY,GOLD,0.01,2023.11.08 13:10,1963.45,2023.11.08 13:30,1964.53,10.8,0,0,163,163,100,100pips_buy_1,10
68503,SELL,GOLD,0.03,2023.11.08 13:10,1963.21,2023.11.08 14:17,1962.34,8.699999999999999,0,0,394,394,200,200pips_sell_3,20
68519,SELL,GOLD,0.03,2023.11.08 13:11,1963.31,2023.11.08 15:24,1963.51,-2,0,0,-91,-91,300,300pips_sell_3,30
68570,BUY,GOLD,0.01,2023.11.08 13:11,1964.04,2023.11.08 15:09,1965.68,16.4,0,0,247,247,300,300pips_buy_1,30
68581,SELL,GOLD,0.04,2023.11.08 13:12,1963.85,2023.11.08 14:02,1963.75,1,0,0,60,60,100,100pips_sell_4,10
68726,SELL,GOLD,0.02,2023.11.08 13:25,1964.02,2023.11.08 16:33,1961.09,29.3,0,0,884,884,500,500pips_sell_2,50
68744,SELL,GOLD,0.05,2023.11.08 13:25,1964.09,2023.11.08 16:30,1962.09,20,0,0,1509,1509,400,400pips_sell_5,40
68840,SELL,GOLD,0.04,2023.11.08 13:30,1964.33,2023.11.08 14:17,1962.33,20,0,0,1206,1206,200,200pips_sell_4,20
68847,SELL,GOLD,0.04,2023.11.08 13:30,1964.33,2023.11.08 15:24,1963.51,8.199999999999999,0,0,495,495,300,300pips_sell_4,30
68877,BUY,GOLD,0.01,2023.11.08 13:30,1964.93,2023.11.08 15:05,1964.91,-0.2,0,0,-3,-3,200,200pips_buy_1,20
68878,BUY,GOLD,0.01,2023.11.08 13:30,1964.93,2023.11.08 15:01,1964,-9.300000000000001,0,0,-140,-140,100,100pips_buy_1,10
68937,BUY,GOLD,0.01,2023.11.08 13:34,1965,2023.11.08 17:54,1955.56,-94.40000000000001,0,0,-1424,-1424,400,400pips_buy_1,40
68978,SELL,GOLD,0.05,2023.11.08 13:36,1964.85,2023.11.08 14:02,1963.82,10.3,0,0,776,776,100,100pips_sell_5,10
69264,BUY,GOLD,0.02,2023.11.08 14:02,1963.98,2023.11.08 17:54,1955.56,-84.2,0,0,-2540,-2540,400,400pips_buy_2,40
69283,BUY,GOLD,0.02,2023.11.08 14:02,1963.9,2023.11.08 15:05,1964.91,10.1,0,0,305,305,200,200pips_buy_2,20
